DriverID,City,SignupDate,LastActiveDate,DaysSinceLastTrip,TotalTrips,TripsPerWeek,HoursOnlinePerDay,Utilisation,AverageDailyEarnings_GHS,EarningsPerWeek,Ratings,CancellationRate,IncentiveParticipation,EngagementScore,churn
759792,Accra,12/05/2022,02/01/2025,353,3720,93,6.3,0.77,622.1,4354.7,5,0.33,1,0.72,1
572930,Accra,07/11/2023,24/11/2023,758,,149,9.3,0.76,543.5,3804.5,4,0.5,1,0.61,1
575774,Cape Coast,02/05/2023,08/02/2024,682,446,70,8.8,0.47,337.5,2362.5,4,0.41,1,0.84,1
915131,Cape Coast,17/07/2023,03/08/2025,140,3480,92,9,0.56,601.6,4211.2,5,0.18,0,,0
772108,Kumasi,19/06/2022,12/04/2024,618,10393,87,5.8,0.59,535,3745,5,0.33,1,0.71,1
358930,Cape Coast,29/09/2022,31/12/2022,1086,615,135,10.3,0.68,745.9,5221.3,5,,1,0.57,1
971149,Tamale,25/06/2023,17/11/2023,765,7453,103,8.9,0.51,200,1400,5,0.38,1,0.68,1
218033,Accra,14/09/2023,26/05/2024,574,1412,20,15.6,0.46,610,4270,5,0.31,0,0.62,1
266926,Kumasi,10/03/2023,08/09/2023,835,5705,65,10.7,0.65,596.4,4174.8,5,0.36,1,0.5,1
765627,Kumasi,05/08/2022,05/10/2025,77,6195,45,14,0.62,292.3,2046.1,,0.33,0,0.64,0
195462,Accra,07/07/2023,17/07/2023,888,6424,79,8.8,0.6,250.6,1754.2,5,0.33,0,0.53,1
366776,Takoradi,13/02/2024,24/06/2024,545,1185,72,12.8,0.43,578.7,4050.9,4,0.21,1,0.9,0
732387,Tamale,18/01/2024,03/07/2025,171,7524,98,4,0.62,773.8,5416.6,4,0.4,0,1,0
486193,Takoradi,08/12/2023,16/05/2024,584,1882,,10,0.49,447.6,3133.2,5,0.29,1,0.79,1
835265,Kumasi,25/07/2022,09/05/2023,957,200,59,8,0.57,398.4,2788.8,4,0.22,1,0.78,1
123275,Cape Coast,01/01/2024,13/12/2025,8,1068,20,4.9,0.54,270.4,1892.8,4,0.25,1,0.67,0
294053,Accra,16/11/2022,06/07/2025,168,1499,82,7.3,0.63,814.7,5702.9,5,0.33,0,0.85,0
699991,Kumasi,13/02/2023,04/05/2023,962,6270,,8.1,0.54,526.3,3684.1,,0.33,0,,1
521240,Cape Coast,19/11/2023,21/01/2024,700,7054,48,12,0.61,507.3,3551.1,5,0.13,1,0.73,1
216421,Accra,28/10/2023,30/06/2025,174,4443,76,10.5,0.75,436.1,3052.7,4,0.4,1,0.6,1
287210,Accra,18/01/2023,23/03/2024,638,1125,24,4.2,0.71,590.3,4132.1,4,0.28,1,0.59,1
258518,Accra,25/03/2023,29/08/2025,114,2417,54,15.3,0.76,569.9,3989.3,5,0.17,1,0.74,0
856254,Tamale,14/06/2023,11/07/2025,163,3742,39,11.5,,372.4,2606.8,4,0.26,1,1,0
640677,Accra,08/04/2023,13/02/2025,311,303,34,7.9,0.56,482.2,3375.4,5,0.25,1,0.71,1
222883,Accra,04/05/2022,26/12/2023,726,679,83,9.9,0.64,435.8,3050.6,5,0.1,1,0.74,1
899666,Kumasi,19/08/2022,16/12/2024,370,3370,118,8.7,0.64,592.4,4146.8,5,0.29,0,0.56,0
984011,Accra,13/12/2022,20/04/2025,245,7899,95,7,0.65,194.9,1364.3,4,0.47,1,0.94,1
164323,Accra,22/01/2022,11/01/2023,1075,1905,141,6,0.67,240.1,1680.7,,0.2,0,0.21,1
335659,Cape Coast,26/08/2023,21/02/2024,669,433,64,8.4,0.68,800.6,5604.2,4,0.29,0,0.79,1
341983,Accra,22/07/2023,04/01/2025,351,7863,133,12,0.64,550.2,3851.4,4,0.44,1,0.85,0
656542,Kumasi,24/08/2022,01/07/2023,904,,82,6.3,0.5,719.8,,5,0.29,0,0.6,1
382272,Accra,26/08/2023,24/09/2025,88,3135,98,9.6,0.61,,4995.9,5,0.14,1,0.47,1
182180,Cape Coast,14/08/2022,21/08/2023,853,1898,144,6.5,0.59,397.3,2781.1,4,0.4,1,0.55,1
478892,Kumasi,08/01/2022,26/01/2024,695,2892,130,4,0.68,283.2,1982.4,4,0.34,1,0.57,1
756702,Cape Coast,14/03/2022,25/10/2022,1153,1795,75,14.6,0.75,914.1,6398.7,4,0.26,,0.86,1
872042,Kumasi,26/12/2023,10/06/2024,559,2447,101,6.5,0.75,512.9,3590.3,5,0.32,,1,0
529474,Cape Coast,09/10/2023,09/11/2023,773,4519,64,8,0.49,560.8,3925.6,4,0.4,1,0.54,1
327645,Kumasi,02/03/2022,15/12/2024,371,1275,,5.9,0.59,482.6,3378.2,4,0.33,1,,0
446699,Accra,11/03/2022,28/11/2023,754,9078,47,13.3,0.64,645.7,4519.9,5,0.35,1,0.82,1
791519,Cape Coast,02/02/2022,09/05/2024,591,,71,4,0.68,353.7,2475.9,5,0.47,0,0.33,1
632295,Accra,30/05/2024,17/06/2025,187,200,,,0.7,515.1,3605.7,4,0.35,1,0.91,0
451005,Accra,05/12/2022,01/06/2024,568,7641,88,7.3,0.43,170.1,1190.7,4,0.19,1,0.9,1
512498,Accra,14/03/2022,08/09/2025,104,2591,101,9.2,0.56,821.1,5747.7,5,0.25,1,0.53,0
907043,Accra,11/06/2023,05/05/2024,595,5029,,4.6,0.6,627.4,4391.8,4,0.25,1,0.48,1
618545,Accra,01/09/2022,30/10/2022,1148,,39,8.9,0.79,558.8,3911.6,5,0.3,1,1,1
139711,Accra,13/10/2022,05/12/2022,1112,,20,11.1,0.75,471.1,3297.7,,0.23,0,0.92,1
318134,Accra,17/11/2023,22/10/2024,425,5531,99,13,0.79,411.4,2879.8,4,0.3,1,0.68,0
692016,Accra,13/05/2023,12/06/2023,923,1985,20,6.9,0.68,652.7,4568.9,5,0.29,1,0.95,1
511597,Cape Coast,08/08/2022,29/03/2025,267,200,73,4.7,0.59,473.5,3314.5,4,0.34,1,0.55,0
635590,Kumasi,07/07/2023,12/08/2023,862,9401,100,6.2,0.79,493.3,3453.1,,0.24,0,1,1
196646,Accra,16/05/2022,08/03/2023,1019,,68,6.8,0.65,486.7,3406.9,5,0.33,,0.6,1
443054,Accra,11/01/2024,04/03/2025,292,5397,46,12.1,0.62,605,4235,5,0.3,1,0.89,1
125053,Cape Coast,08/08/2023,25/09/2023,818,2544,93,9,0.8,531.5,3720.5,5,0.19,1,0.64,1
372933,Accra,14/08/2023,17/02/2025,307,4982,61,8.9,0.62,460.7,3224.9,5,0.3,0,0.53,1
132154,Kumasi,30/04/2023,21/05/2024,579,2733,118,10.1,0.48,448.2,3137.4,5,0.29,1,0.91,0
381173,Kumasi,06/09/2022,17/08/2025,126,3137,78,7,0.57,495.4,3467.8,5,0.33,1,0.47,0
274944,Accra,14/03/2024,04/09/2024,473,200,85,4,0.61,546,3822,5,0.24,0,0.73,1
402775,Accra,06/04/2024,18/07/2024,521,200,69,9.8,0.6,610.1,4270.7,4,0.35,1,0.85,1
226108,Kumasi,21/02/2023,24/03/2023,1003,7384,32,4.4,0.66,182.8,1279.6,5,0.26,1,0.42,1
382753,Accra,14/07/2022,28/06/2024,541,9748,23,7.9,0.77,546.7,3826.9,3,0.31,1,0.9,1
437827,Accra,07/04/2022,08/07/2023,897,2658,90,10.5,0.71,692.2,4845.4,5,0.32,0,0.87,1
695603,Accra,10/04/2022,16/10/2022,1162,6663,88,4,0.61,441.4,3089.8,5,0.25,1,0.48,1
700613,Accra,06/11/2023,09/01/2025,346,2838,88,12.6,0.56,420.8,,5,0.31,1,0.5,0
477177,Kumasi,18/03/2023,25/05/2023,941,3977,111,,,168.9,1182.3,4,0.26,1,0.77,1
306988,Kumasi,29/12/2022,17/08/2023,857,2339,75,4.1,0.79,624,4368,4,0.49,1,0.56,1
770688,Cape Coast,10/03/2023,26/11/2025,25,2729,150,10.8,0.66,392.4,2746.8,5,0.25,1,0.36,0
795275,Kumasi,25/02/2023,27/10/2025,55,2729,106,10.4,0.48,188.1,1316.7,4,0.39,0,0.53,1
684567,Accra,24/04/2023,12/08/2024,496,200,71,8.7,0.48,196.3,1374.1,4,0.31,1,0.67,1
127632,Accra,17/01/2024,18/03/2025,278,4985,20,9.4,0.44,433.3,3033.1,5,0.48,0,0.87,1
350869,Accra,25/02/2022,01/03/2025,295,200,51,,0.47,383.1,2681.7,5,0.26,1,0.76,0
562120,Accra,21/11/2023,14/02/2025,310,2810,130,11,0.76,789.2,5524.4,3,0.28,1,0.3,1
963021,Accra,01/11/2023,18/03/2024,643,200,137,6.2,0.52,708.7,4960.9,4,0.24,1,0.64,1
278595,Accra,24/10/2023,03/07/2025,171,2879,126,6.1,0.43,356,2492,,0.44,1,0.74,0
200158,Accra,11/04/2022,06/11/2025,45,4779,48,12,0.68,498.9,3492.3,4,0.31,1,0.92,1
430388,Kumasi,04/03/2022,06/03/2022,1386,8089,84,4.7,0.42,761.5,5330.5,4,0.29,1,0.59,1
,Kumasi,16/01/2024,18/05/2025,217,3109,135,9.4,0.53,447.6,3133.2,5,0.29,0,,0
280760,Accra,14/12/2022,02/08/2025,141,642,90,,0.4,660.9,4626.3,4,0.24,1,0.56,1
632358,Accra,30/03/2024,19/12/2024,367,1376,62,5.1,0.61,657.4,4601.8,5,0.3,1,0.59,1
398512,Accra,01/06/2024,11/10/2024,436,7515,,10.8,0.68,311.1,2177.7,4,0.47,1,0.84,0
752026,Accra,22/04/2022,13/02/2024,677,5380,104,9.3,0.48,664.3,4650.1,,0.2,1,0.5,1
429670,Accra,12/09/2022,22/09/2025,90,1272,20,7.9,0.64,156.4,1094.8,4,0.5,1,0.59,1
932672,Kumasi,16/07/2022,03/08/2024,505,200,82,5.4,0.57,685,4795,4,0.21,0,0.94,1
891189,Kumasi,14/07/2022,28/01/2023,1058,8921,129,7.7,0.74,720.4,5042.8,5,0.36,1,0.76,1
258768,Accra,04/07/2023,05/11/2024,411,281,100,4,0.6,594.5,4161.5,5,0.27,1,0.76,1
857907,Cape Coast,05/04/2023,22/08/2024,486,3966,101,,0.54,698.5,4889.5,4,0.18,1,,1
306524,Accra,24/05/2022,06/08/2025,137,1374,36,7.9,0.61,506.5,3545.5,4,0.27,0,0.82,0
626047,Accra,09/03/2023,26/09/2023,817,703,27,6.5,0.5,391.2,2738.4,4,0.23,1,0.55,1
910874,Accra,07/07/2022,22/03/2023,1005,4551,69,10.4,0.56,688.2,4817.4,3,0.36,0,0.5,1
159676,Takoradi,13/10/2022,06/01/2024,715,6570,45,8.2,0.61,853.1,5971.7,4,0.38,,0.8,1
697135,Kumasi,19/04/2023,28/09/2024,449,5973,71,9.6,,390.4,2732.8,4,,0,0.67,0
688365,Kumasi,13/09/2022,06/06/2023,929,5795,107,12.1,0.47,,4356.8,5,0.31,0,0.71,1
237717,Accra,19/03/2022,06/01/2023,1080,928,98,12.4,0.71,103.2,722.4,4,0.35,1,0.56,1
400709,Takoradi,30/03/2023,16/11/2023,766,4507,67,10.5,0.44,584.1,4088.7,4,0.29,0,1,1
676775,Kumasi,07/04/2024,01/07/2024,538,4996,71,6.9,0.41,191.5,1340.5,5,0.3,1,0.85,1
178623,Accra,01/06/2024,07/09/2024,470,200,62,,0.74,617.5,4322.5,5,0.35,1,0.68,1
283675,Accra,26/05/2024,14/07/2025,160,200,99,4,0.43,787.3,5511.1,5,0.1,0,1,1
912831,Accra,18/07/2023,03/05/2024,597,4154,,6.9,0.75,639.1,4473.7,5,0.45,1,0.68,1
997336,Accra,11/04/2022,22/09/2025,90,1521,54,12.3,0.79,645.3,4517.1,4,0.3,0,0.93,0
176218,Accra,21/02/2022,25/09/2022,1183,200,49,4.7,0.68,448.8,3141.6,5,0.43,1,0.76,1
786840,Tamale,30/10/2023,12/07/2024,527,200,86,12.2,0.59,475.3,3327.1,5,0.23,0,0.77,1
779520,Kumasi,08/07/2023,25/02/2024,665,1883,39,7.8,0.62,666,4662,5,0.23,1,0.7,1
697794,Accra,06/05/2024,18/01/2025,337,8726,102,5.9,0.59,373.1,2611.7,4,0.3,1,0.66,0
999885,Accra,16/01/2022,30/01/2023,1056,6585,150,10.2,0.55,596.3,4174.1,4,0.3,0,0.72,1
599876,Kumasi,06/04/2022,17/12/2025,4,8397,150,11.8,0.6,514.3,3600.1,4,0.14,0,0.54,0
166358,Accra,11/02/2024,16/12/2024,370,1777,63,10.6,0.51,634.4,4440.8,5,0.45,1,0.62,1
354726,Kumasi,19/05/2024,21/04/2025,244,7217,42,,0.48,458.6,3210.2,4,0.25,0,0.84,0
267292,Tamale,31/08/2022,04/04/2025,261,7713,121,4,0.53,715.4,5007.8,5,0.1,1,0.86,0
481009,Accra,20/06/2022,12/10/2025,70,8458,111,7.1,0.4,468,,5,0.27,1,0.86,0
187955,Accra,21/02/2023,21/08/2024,487,3231,99,12.6,0.57,631.6,4421.2,4,0.25,1,0.71,0
194914,Accra,13/05/2023,30/06/2025,174,2562,74,5.9,0.42,363,2541,5,0.26,0,0.91,1
638884,Accra,08/05/2023,15/11/2025,36,3737,,11.4,0.46,368.9,2582.3,4,0.29,1,0.65,0
997928,Accra,07/08/2022,04/05/2023,962,4276,71,4,0.56,363.4,2543.8,5,0.37,1,0.94,1
881817,Accra,15/02/2023,18/12/2024,368,200,107,11.8,,547.5,3832.5,4,0.32,1,0.4,1
607606,Kumasi,18/06/2022,25/07/2024,514,7339,76,5.9,0.53,596.4,4174.8,,,0,0.35,1
135954,Kumasi,24/01/2023,18/11/2023,764,2327,112,6.2,,666.9,4668.3,5,0.18,1,0.87,1
595553,Accra,03/01/2022,04/04/2025,261,4220,32,,0.57,162.1,1134.7,5,0.3,1,0.61,1
941461,Accra,04/02/2023,16/04/2023,980,5428,113,8.9,0.76,556.9,,4,0.23,1,1,1
942393,Accra,29/09/2022,26/11/2024,390,7735,116,7.2,0.47,205.1,1435.7,4,0.29,1,,1
488822,Accra,13/03/2024,21/12/2025,0,5812,47,6.6,0.74,442.9,3100.3,4,0.27,0,0.8,0
618271,Accra,14/03/2024,03/05/2024,597,6795,44,4,,545.4,3817.8,4,0.23,1,0.2,1
655941,Cape Coast,11/04/2023,03/07/2025,171,5298,20,5.2,0.62,655.5,4588.5,5,0.17,0,,0
746117,Kumasi,20/10/2022,30/11/2023,752,4870,115,4,0.58,521.2,3648.4,4,0.38,1,0.83,1
140809,Accra,10/03/2023,08/12/2025,13,6618,82,11.7,0.66,718.8,5031.6,,0.22,1,0.67,0
705470,Takoradi,15/12/2023,19/06/2024,550,200,39,4,0.7,532.2,3725.4,5,0.27,1,0.65,1
851883,Accra,19/01/2024,03/02/2024,687,6119,121,9.3,0.71,675.4,4727.8,4,0.37,1,,1
324137,Kumasi,13/03/2024,07/08/2024,501,200,64,10.3,0.68,485.8,,5,0.48,1,0.68,1
451707,Accra,24/07/2023,04/05/2025,231,2452,51,4,0.55,324.8,2273.6,5,0.29,1,0.61,0
579361,Accra,09/11/2023,14/12/2023,738,6688,129,7.1,0.41,381,2667,5,0.36,0,1,1
250322,Accra,06/01/2024,06/09/2024,471,,45,5.1,0.59,793,5551,4,0.25,1,0.95,0
677564,Accra,14/05/2023,27/10/2023,786,3789,76,6.5,0.46,,700,5,0.32,1,0.96,1
976031,Cape Coast,08/06/2022,29/08/2024,479,4720,68,4.6,0.58,278.9,1952.3,5,0.26,0,0.27,1
328071,Accra,14/07/2022,05/05/2024,595,9570,70,13,0.58,335.2,2346.4,5,0.28,0,0.78,0
516366,Accra,31/10/2022,24/11/2022,1123,200,53,4,0.6,544.5,3811.5,5,0.28,1,0.28,1
582615,Accra,11/08/2022,26/10/2025,56,1835,118,7.2,0.78,393.6,2755.2,5,0.26,1,1,0
344883,Tamale,01/03/2022,10/11/2024,406,8182,74,9.6,0.65,676.4,4734.8,5,0.36,1,0.82,1
221789,Accra,17/08/2023,25/12/2024,361,3243,64,13.3,0.42,212.9,1490.3,4,0.42,1,0.99,0
278376,Accra,24/01/2024,11/01/2025,344,3413,78,5.9,0.69,363.5,2544.5,5,0.28,0,0.49,0
901480,Accra,10/07/2023,19/01/2024,702,6050,53,11.1,0.68,189.1,1323.7,5,0.27,1,0.81,1
493276,Accra,04/03/2022,12/09/2025,100,266,105,9,0.71,447,3129,,0.12,1,0.51,1
375494,Cape Coast,05/02/2024,19/09/2025,93,6648,70,13.7,0.55,393.4,2753.8,5,0.3,1,0.76,1
710411,Accra,18/11/2022,26/02/2025,298,2903,124,7.6,0.76,444.6,3112.2,5,0.39,1,0.57,1
713217,Accra,28/02/2022,11/09/2024,466,3505,150,10.1,0.67,,4756.5,5,0.3,1,0.83,0
345690,Accra,21/02/2022,07/05/2023,959,1559,46,10.2,0.47,473.9,3317.3,5,0.26,0,0.47,1
280553,Accra,22/08/2023,29/11/2024,387,5514,20,9.1,0.68,296.9,2078.3,4,0.24,1,,1
251563,Accra,04/05/2023,30/01/2025,325,3051,74,4.8,0.57,885.5,6198.5,5,0.25,1,0.65,0
302503,Accra,30/05/2023,24/02/2024,666,4827,48,4.8,0.56,462.9,3240.3,5,,0,0.64,1
692245,Kumasi,23/05/2024,03/12/2025,18,,44,6.3,0.43,646.5,4525.5,5,0.39,,0.65,0
286833,Kumasi,28/06/2023,21/09/2024,456,,55,9.2,,508.7,3560.9,5,0.32,1,0.75,1
611897,Cape Coast,11/06/2022,08/02/2023,1047,2322,93,6.8,0.54,699.7,4897.9,5,0.31,1,0.57,1
137641,Accra,28/02/2022,24/09/2023,819,2957,20,4.1,0.63,577.7,4043.9,5,0.3,1,1,1
712121,Accra,05/06/2023,07/04/2025,258,1428,122,8.7,0.76,631.7,4421.9,5,0.34,1,0.97,0
144813,Tamale,24/03/2022,10/02/2025,314,1028,133,7.5,0.55,652,4564,5,0.33,1,0.61,0
442703,Accra,21/05/2024,02/05/2025,233,9252,44,4,0.48,561.2,3928.4,4,0.41,0,,1
855164,Accra,10/07/2022,31/05/2024,569,4552,47,7.2,0.62,452.8,,5,0.21,1,0.96,0
387654,Kumasi,12/03/2022,29/03/2023,998,200,80,6.6,0.8,441,3087,4,0.42,1,0.55,1
166150,Accra,02/09/2023,21/05/2024,579,3648,70,9.9,0.58,486.7,3406.9,4,0.29,1,0.54,1
221826,Accra,11/03/2022,08/02/2024,682,6955,78,4,0.59,579.2,4054.4,4,0.29,0,0.82,1
234055,Accra,23/11/2023,06/04/2025,259,200,79,8.2,0.41,429.8,3008.6,5,0.29,1,0.73,0
796358,Kumasi,01/06/2024,16/12/2025,5,5680,51,8.6,0.55,441.4,3089.8,3,0.35,1,0.67,1
941052,Accra,29/08/2022,21/03/2025,275,3815,76,4.3,0.79,474.8,3323.6,5,0.45,1,0.68,1
738112,Accra,18/02/2023,04/09/2023,839,200,47,11.1,0.58,425.6,2979.2,,0.3,0,0.62,1
311837,Takoradi,03/05/2022,04/04/2024,626,2085,101,9.1,0.43,377.5,2642.5,5,0.19,1,0.77,1
559297,Accra,07/08/2023,27/09/2025,85,3346,58,6.1,0.71,530.8,3715.6,4,0.21,0,0.91,0
652076,Kumasi,10/09/2022,09/08/2025,134,200,25,7,,532.6,3728.2,,0.24,0,0.7,0
982554,Accra,16/08/2023,12/05/2024,588,1700,20,6.5,0.68,473.8,3316.6,4,0.23,0,0.71,1
522845,Kumasi,01/09/2023,05/11/2023,777,4686,81,7.7,0.52,501.6,3511.2,5,0.28,1,1,1
293259,Kumasi,10/02/2022,29/02/2024,661,4709,77,12,0.53,151.6,1061.2,5,0.41,1,0.81,1
945038,Accra,27/09/2023,07/12/2024,379,5297,50,4,0.65,,3770.2,4,0.3,1,0.87,1
911006,Accra,25/03/2022,31/10/2025,51,1979,114,7.1,0.69,352.6,2468.2,,,0,0.49,0
132733,Kumasi,06/03/2023,02/04/2023,994,7237,142,5,,966.4,6764.8,4,0.36,1,1,1
999005,Accra,21/08/2023,29/12/2023,723,2687,138,8.5,0.66,,1748.6,5,,1,0.68,1
885332,Accra,02/08/2023,07/11/2023,775,3280,118,12.3,0.63,262.4,1836.8,4,,1,0.61,1
311760,Accra,20/06/2023,08/02/2024,682,5045,108,7.9,0.58,293.3,2053.1,,0.29,1,0.88,1
601946,Kumasi,20/11/2022,14/06/2025,190,,110,11.7,0.75,808.2,5657.4,5,0.37,1,0.76,0
338506,Cape Coast,25/09/2022,11/05/2023,955,2597,107,9.8,0.55,587.8,4114.6,4,0.24,0,0.63,1
811998,Accra,29/07/2022,02/04/2023,994,6798,85,7.6,0.52,,5079.9,4,0.28,1,1,1
658924,Accra,17/11/2023,03/06/2025,201,3344,93,9.2,0.74,179.2,1254.4,4,0.26,0,0.86,0
293283,Accra,04/01/2024,02/11/2024,414,6025,89,4.9,0.56,611.1,4277.7,5,0.31,,1,0
531413,Accra,18/11/2022,04/08/2023,870,8072,150,10.3,0.76,670.5,4693.5,5,,1,0.87,1
963561,Cape Coast,02/09/2022,14/08/2024,494,2464,83,7.1,0.67,241.6,1691.2,5,0.2,0,0.63,1
576072,Accra,29/09/2022,19/06/2024,550,2816,85,6.6,0.77,1040.7,7284.9,4,0.31,1,0.95,1
218533,Kumasi,10/02/2023,25/08/2025,118,629,125,6.7,0.45,398.8,2791.6,4,0.44,1,0.63,0
166262,Accra,15/05/2022,25/10/2024,422,1155,95,9.6,0.47,379.7,2657.9,5,0.23,0,1,1
249369,Accra,19/11/2023,08/06/2025,196,5993,105,6.2,0.78,875.1,6125.7,4,0.34,,0.95,0
577602,Cape Coast,23/10/2023,16/01/2024,705,5964,85,5.1,0.72,633.7,4435.9,5,0.3,0,0.78,1
474999,Accra,04/11/2022,03/09/2025,109,200,83,5.9,0.63,149.4,1045.8,5,0.26,1,0.58,1
678316,Accra,14/04/2023,18/10/2023,795,910,118,4,0.74,479.4,3355.8,4,0.23,1,0.51,1
815080,Accra,20/11/2022,12/02/2025,312,8129,20,6.2,0.68,502.1,3514.7,5,0.27,1,0.71,0
773034,Accra,09/02/2024,17/07/2025,157,1437,89,5.1,0.59,814.8,5703.6,5,0.37,1,0.56,1
617083,Accra,16/03/2022,20/04/2023,976,3191,20,9.4,0.68,500.4,3502.8,4,0.37,,0.99,1
713089,Accra,10/01/2022,28/10/2022,1150,4107,20,6.7,0.57,412.9,2890.3,3,0.18,1,,1
928952,Takoradi,15/04/2023,23/08/2025,120,4461,20,8.1,0.78,519.9,3639.3,4,0.3,1,0.68,1
125559,Kumasi,29/09/2023,26/08/2025,117,200,101,4,0.6,529.4,3705.8,4,0.33,1,0.7,0
777114,Kumasi,31/07/2023,15/03/2024,646,4462,30,7.5,0.45,181.9,1273.3,5,0.3,1,0.84,1
992964,Accra,13/04/2022,18/05/2022,1313,200,54,7.4,0.55,435.3,3047.1,4,0.1,0,0.79,1
972388,Accra,17/03/2022,28/04/2023,968,2017,114,10.1,0.64,341,2387,5,0.26,1,0.86,1
502732,Accra,05/07/2023,26/07/2025,148,2907,66,10.8,0.56,516.1,3612.7,4,0.38,0,0.63,1
228322,Cape Coast,07/08/2022,01/08/2024,507,200,58,4,,390.4,2732.8,4,0.21,0,0.85,0
349690,Accra,03/06/2023,23/11/2024,393,5960,126,15.6,0.78,704.7,4932.9,4,0.25,1,0.67,0
186231,Accra,29/09/2022,06/08/2023,868,1236,97,7.5,0.64,441.8,3092.6,5,0.25,,0.52,1
590042,Accra,16/05/2022,12/07/2025,162,9010,63,6.8,0.4,238.7,,5,,0,0.52,1
526346,Accra,24/12/2022,15/12/2025,6,5213,93,4.4,0.57,,3441.2,5,,0,0.38,0
620547,Accra,12/03/2022,20/02/2025,304,3241,33,10.9,0.66,574.1,4018.7,5,0.28,1,0.51,1
777894,Accra,08/09/2022,14/12/2022,1103,6182,55,5.8,,170.3,1192.1,4,0.24,0,0.79,1
692632,Accra,14/01/2023,26/01/2025,329,200,139,12.9,0.48,452.4,3166.8,5,0.21,1,0.84,1
992297,Accra,19/10/2022,28/10/2025,54,4524,26,7.3,0.43,1111.9,7783.3,,0.45,1,0.63,0
142534,Kumasi,11/06/2022,26/09/2023,817,200,52,7.5,0.68,302.1,2114.7,5,0.4,0,,1
175713,Accra,03/05/2024,29/10/2025,53,2613,55,,0.75,665.9,4661.3,5,0.24,1,,1
268383,Accra,22/12/2023,09/01/2025,346,200,86,7.8,0.62,459,3213,4,0.31,1,0.61,1
302053,Accra,06/11/2022,28/09/2023,815,3973,101,9.7,0.59,600.1,4200.7,4,0.31,1,0.61,1
580488,Accra,19/09/2023,31/12/2023,721,5005,106,7.8,0.42,197.7,1383.9,4,0.36,1,0.84,1
329947,Accra,06/04/2024,23/09/2024,454,200,,,0.8,176.3,1234.1,4,0.37,0,0.7,0
827955,Accra,01/11/2023,13/08/2025,130,200,135,13.1,0.5,499,3493,5,0.35,0,0.55,0
883066,Accra,26/06/2023,06/04/2025,259,2674,119,7.3,0.56,556,3892,4,,1,0.77,0
426032,Tamale,09/01/2022,29/06/2025,175,8775,71,9.3,0.65,433.8,3036.6,5,,,0.49,0
383097,Takoradi,15/11/2023,04/07/2024,535,2354,138,4,0.56,750.3,5252.1,4,0.13,0,0.62,1
779181,Accra,16/04/2024,19/09/2024,458,4630,56,9.2,0.73,529.8,3708.6,,0.28,1,0.81,1
701763,Takoradi,22/07/2023,26/01/2025,329,200,62,4.6,0.43,845.5,5918.5,5,0.32,0,0.86,0
389227,Accra,03/11/2022,21/03/2025,275,12086,83,11.4,0.7,,2808.4,4,0.25,1,0.84,0
632101,Accra,11/11/2023,06/06/2024,563,668,113,8.2,0.49,553.3,3873.1,4,0.3,1,0.73,1
389226,Accra,17/04/2022,09/11/2023,773,4260,92,4,0.67,472,3304,5,0.17,1,1,1
912461,Takoradi,18/05/2022,27/08/2022,1212,200,74,7.1,0.71,470,3290,5,0.27,1,1,1
713474,Accra,28/09/2022,27/12/2024,359,5207,,15.5,0.73,553.8,3876.6,4,0.34,0,0.79,1
666134,Takoradi,29/04/2022,28/12/2023,724,2175,126,11.9,0.65,625.9,4381.3,5,0.43,1,0.78,1
544191,Accra,20/04/2022,27/06/2024,542,4674,77,8.4,0.7,,2347.8,5,0.32,0,0.9,1
384186,Accra,31/01/2024,19/07/2025,155,3080,109,5.4,0.69,499.6,,4,0.34,1,0.35,0
324695,Accra,21/07/2023,25/09/2024,452,5391,20,10.1,0.41,244.5,1711.5,4,0.28,,0.47,0
312943,Accra,09/06/2022,09/02/2025,315,7105,,9,0.64,541.7,3791.9,4,,1,1,1
462130,Accra,06/10/2022,22/05/2025,213,200,131,7.3,0.52,392.6,2748.2,,0.23,,0.81,1
762784,Accra,16/10/2022,06/08/2024,502,8965,20,,0.59,561.8,3932.6,4,0.27,1,0.7,1
803650,Kumasi,12/09/2023,30/01/2024,691,1823,20,8.1,0.66,603,4221,4,0.33,1,0.94,0
607403,Accra,04/08/2022,10/04/2024,620,,80,6.3,0.77,756.2,5293.4,4,0.28,1,,1
185530,Accra,05/01/2024,06/01/2024,715,1308,115,9.3,0.67,354.4,2480.8,4,0.29,1,0.55,1
529660,Accra,18/12/2022,21/05/2023,945,4350,20,5.8,0.56,156.1,,5,0.35,0,0.58,1
343373,Kumasi,28/07/2022,25/12/2023,727,2843,79,8.9,0.56,690,4830,5,0.34,1,0.9,1
817148,Kumasi,05/12/2023,30/11/2025,21,9911,,15,0.52,,1377.6,5,0.4,0,,0
931291,Accra,12/10/2023,04/05/2025,231,1631,58,15.1,0.65,173.1,1211.7,5,0.38,1,0.82,1
886958,Accra,23/05/2024,08/04/2025,257,8784,,9.2,0.67,,1618.4,4,0.27,0,0.69,1
897968,Accra,28/09/2022,30/11/2023,752,941,112,13,0.77,100,700,4,,0,0.4,1
370856,Accra,02/06/2023,23/06/2025,181,8780,88,,0.45,505.7,3539.9,4,0.24,1,0.4,0
754037,Cape Coast,16/05/2023,02/02/2025,322,6916,76,,0.78,949.2,6644.4,,0.2,0,0.65,0
